city_id,area_id,house_id,apartment_id
2,12,34,34
2,12,34,35
2,12,34,36
2,12,34,37
2,12,34,38
2,12,34,39
2,12,34,40
2,12,35,1
2,12,35,2
2,12,35,3
2,12,35,4
2,12,35,5
2,12,35,6
2,12,35,7
2,12,35,8
2,12,35,9
2,12,35,10
2,12,35,11
2,12,35,12
2,12,35,13
2,12,35,14
2,12,35,15
2,12,35,16
2,12,35,17
2,12,35,18
2,12,35,19
2,12,35,20
2,12,35,21
2,12,35,22
2,12,35,23
2,12,35,24
2,12,35,25
2,12,35,26
2,12,35,27
2,12,35,28
2,12,35,29
2,12,35,30
2,12,35,31
2,12,35,32
2,12,35,33
2,12,35,34
2,12,35,35
2,12,35,36
2,12,35,37
2,12,35,38
2,12,35,39
2,12,35,40
2,12,35,41
2,12,35,42
2,12,35,43
2,12,35,44
2,12,35,45
2,12,35,46
2,12,35,47
2,12,35,48
2,12,35,49
2,12,35,50
2,12,35,51
2,12,35,52
2,12,35,53
2,12,35,54
2,12,35,55
2,12,35,56
2,12,35,57
2,12,35,58
2,12,35,59
2,12,35,60
2,12,35,61
2,12,35,62
2,12,35,63
2,12,35,64
2,12,35,65
2,12,35,66
2,12,35,67
2,12,35,68
2,12,35,69
2,12,35,70
2,12,35,71
2,12,35,72
2,12,35,73
2,12,35,74
2,12,35,75
2,12,35,76
2,12,35,77
2,12,35,78
2,12,35,79
2,12,35,80
2,12,36,1
2,12,36,2
2,12,36,3
2,12,36,4
2,12,36,5
2,12,36,6
2,12,36,7
2,12,36,8
2,12,36,9
2,12,36,10
2,12,36,11
2,12,36,12
2,12,36,13
2,12,36,14
2,12,36,15
2,12,36,16
2,12,36,17
2,12,36,18
2,12,36,19
2,12,36,20
2,12,36,21
2,12,36,22
2,12,36,23
2,12,36,24
2,12,36,25
2,12,36,26
2,12,36,27
2,12,36,28
2,12,36,29
2,12,36,30
2,12,36,31
2,12,36,32
2,12,36,33
2,12,36,34
2,12,36,35
2,12,36,36
2,12,36,37
2,12,36,38
2,12,36,39
2,12,36,40
2,12,36,41
2,12,36,42
2,12,36,43
2,12,36,44
2,12,36,45
2,12,36,46
2,12,36,47
2,12,36,48
2,12,36,49
2,12,36,50
2,12,36,51
2,12,36,52
2,12,36,53
2,12,36,54
2,12,36,55
2,12,36,56
2,12,36,57
2,12,36,58
2,12,36,59
2,12,36,60
2,12,36,61
2,12,36,62
2,12,36,63
2,12,36,64
2,12,36,65
2,12,36,66
2,12,36,67
2,12,36,68
2,12,36,69
2,12,36,70
2,12,36,71
2,12,36,72
2,12,36,73
2,12,36,74
2,12,36,75
2,12,36,76
2,12,36,77
2,12,36,78
2,12,36,79
2,12,36,80
2,12,36,81
2,12,36,82
2,12,36,83
2,12,36,84
2,12,36,85
2,12,36,86
2,12,36,87
2,12,36,88
2,12,36,89
2,12,36,90
2,12,36,91
2,12,36,92
2,12,36,93
2,12,36,94
2,12,36,95
2,12,36,96
2,12,36,97
2,12,36,98
2,12,36,99
2,12,36,100
2,12,36,101
2,12,36,102
2,12,36,103
2,12,36,104
2,12,36,105
2,12,36,106
2,12,36,107
2,12,36,108
2,12,36,109
2,12,36,110
2,12,36,111
2,12,36,112
2,12,36,113
2,12,36,114
2,12,36,115
2,12,36,116
2,12,36,117
2,12,36,118
2,12,36,119
2,12,36,120
2,12,36,121
2,12,36,122
2,12,36,123
2,12,36,124
2,12,36,125
2,12,36,126
2,12,36,127
2,12,36,128
2,12,36,129
2,12,36,130
2,12,36,131
2,12,36,132
2,12,36,133
2,12,36,134
2,12,36,135
2,12,36,136
2,12,37,1
2,12,37,2
2,12,37,3
2,12,37,4
2,12,37,5
2,12,37,6
2,12,37,7
2,12,37,8
2,12,37,9
2,12,37,10
2,12,37,11
2,12,37,12
2,12,37,13
2,12,37,14
2,12,37,15
2,12,37,16
2,12,37,17
2,12,37,18
2,12,37,19
2,12,37,20
2,12,37,21
2,12,37,22
2,12,37,23
2,12,37,24
2,12,37,25
2,12,37,26
2,12,37,27
2,12,37,28
2,12,37,29
2,12,37,30
2,12,37,31
2,12,37,32
2,12,37,33
2,12,37,34
2,12,37,35
2,12,37,36
2,12,37,37
2,12,37,38
2,12,37,39
2,12,37,40
2,12,37,41
2,12,37,42
2,12,37,43
2,12,37,44
2,12,37,45
2,12,37,46
2,12,37,47
2,12,37,48
2,12,37,49
2,12,37,50
2,12,37,51
2,12,37,52
2,12,37,53
2,12,37,54
2,12,37,55
2,12,37,56
2,12,37,57
2,12,37,58
2,12,37,59
2,12,37,60
2,12,37,61
2,12,37,62
2,12,37,63
2,12,37,64
2,12,37,65
2,12,37,66
2,12,37,67
2,12,37,68
2,12,37,69
2,12,37,70
2,12,37,71
2,12,37,72
2,12,37,73
2,12,37,74
2,12,37,75
2,12,37,76
2,12,37,77
2,12,37,78
2,12,37,79
2,12,37,80
2,12,37,81
2,12,37,82
2,12,37,83
2,12,37,84
2,12,37,85
2,12,37,86
2,12,37,87
2,12,37,88
2,12,37,89
2,12,37,90
2,12,37,91
2,12,37,92
2,12,37,93
2,12,37,94
2,12,37,95
2,12,37,96
2,12,37,97
2,12,37,98
2,12,37,99
2,12,37,100
2,12,37,101
2,12,37,102
2,12,37,103
2,12,37,104
2,12,37,105
2,12,37,106
2,12,37,107
2,12,37,108
2,12,37,109
2,12,37,110
2,12,37,111
2,12,37,112
2,12,37,113
2,12,37,114
2,12,37,115
2,12,37,116
2,12,37,117
2,12,37,118
2,12,37,119
2,12,37,120
2,12,37,121
2,12,37,122
2,12,37,123
2,12,37,124
2,12,37,125
2,12,37,126
2,12,37,127
2,12,37,128
2,12,37,129
2,12,37,130
2,12,37,131
2,12,37,132
2,12,37,133
2,12,37,134
2,12,37,135
2,12,37,136
2,12,37,137
2,12,37,138
2,12,37,139
2,12,37,140
2,12,37,141
2,12,37,142
2,12,37,143
2,12,37,144
2,12,37,145
2,12,37,146
2,12,37,147
2,12,37,148
2,12,37,149
2,12,37,150
2,12,37,151
2,12,37,152
2,12,37,153
2,12,37,154
2,12,37,155
2,12,37,156
2,12,37,157
2,12,37,158
2,12,37,159
2,12,37,160
2,12,37,161
2,12,37,162
2,12,37,163
2,12,37,164
2,12,37,165
2,12,37,166
2,12,37,167
2,12,37,168
2,12,37,169
2,12,37,170
2,12,37,171
2,12,37,172
2,12,37,173
2,12,37,174
2,12,37,175
2,12,37,176
2,12,37,177
2,12,37,178
2,12,37,179
2,12,37,180
2,12,37,181
2,12,37,182
2,12,37,183
2,12,37,184
2,12,37,185
2,12,37,186
2,12,37,187
2,12,37,188
2,12,37,189
2,12,37,190
2,12,37,191
2,12,37,192
2,12,37,193
2,12,37,194
2,12,37,195
2,12,37,196
2,12,37,197
2,12,37,198
2,12,37,199
2,12,37,200
2,12,37,201
2,12,37,202
2,12,37,203
2,12,37,204
2,12,37,205
2,12,37,206
2,12,37,207
2,12,37,208
2,12,37,209
2,12,37,210
2,12,37,211
2,12,37,212
2,12,37,213
2,12,37,214
2,12,37,215
2,12,37,216
2,12,37,217
2,12,37,218
2,12,37,219
2,12,37,220
2,12,37,221
2,12,37,222
2,12,37,223
2,12,37,224
2,12,37,225
2,12,37,226
2,12,37,227
2,12,37,228
2,12,37,229
2,12,37,230
2,12,37,231
2,12,37,232
2,12,37,233
2,12,37,234
2,12,37,235
2,12,37,236
2,12,37,237
2,12,37,238
2,12,37,239
2,12,37,240
2,12,37,241
2,12,37,242
2,12,37,243
2,12,37,244
2,12,37,245
2,12,37,246
2,12,37,247
2,12,37,248
2,12,37,249
2,12,37,250
2,12,37,251
2,12,37,252
2,12,37,253
2,12,37,254
2,12,37,255
2,12,37,256
2,12,37,257
2,12,37,258
2,12,37,259
2,12,37,260
2,12,37,261
2,12,37,262
2,12,37,263
2,12,37,264
2,12,37,265
2,12,37,266
2,12,37,267
2,12,37,268
2,12,37,269
2,12,37,270
2,12,37,271
2,12,37,272
2,12,38,1
2,12,38,2
2,12,38,3
2,12,38,4
2,12,38,5
2,12,38,6
2,12,38,7
2,12,38,8
2,12,38,9
2,12,38,10
2,12,38,11
2,12,38,12
2,12,38,13
2,12,38,14
2,12,38,15
2,12,38,16
2,12,38,17
2,12,38,18
2,12,38,19
2,12,38,20
2,12,38,21
2,12,38,22
2,12,38,23
2,12,38,24
2,12,38,25
2,12,38,26
2,12,38,27
2,12,38,28
2,12,38,29
2,12,38,30
2,12,38,31
2,12,38,32
2,12,38,33
2,12,38,34
2,12,38,35
2,12,38,36
2,12,38,37
2,12,38,38
2,12,38,39
2,12,38,40
2,12,38,41
2,12,38,42
2,12,38,43
2,12,38,44
2,12,38,45
2,12,38,46
2,12,38,47
2,12,38,48
2,12,38,49
2,12,38,50
2,12,38,51
2,12,38,52
2,12,38,53
2,12,38,54
2,12,38,55
2,12,38,56
2,12,38,57
2,12,38,58
2,12,38,59
2,12,38,60
2,12,38,61
2,12,38,62
2,12,38,63
2,12,38,64
2,12,38,65
2,12,38,66
2,12,38,67
2,12,38,68
2,12,38,69
2,12,38,70
2,12,38,71
2,12,38,72
2,12,38,73
2,12,38,74
2,12,38,75
2,12,38,76
2,12,38,77
2,12,38,78
2,12,38,79
2,12,38,80
2,12,38,81
2,12,38,82
2,12,38,83
2,12,38,84
2,12,38,85
2,12,38,86
2,12,38,87
2,12,38,88
2,12,38,89
2,12,38,90
2,12,38,91
2,12,38,92
2,12,38,93
2,12,38,94
2,12,38,95
2,12,38,96
2,12,38,97
2,12,38,98
2,12,38,99
2,12,38,100
2,12,38,101
2,12,38,102
2,12,38,103
2,12,38,104
2,12,38,105
2,12,38,106
2,12,38,107
2,12,38,108
2,12,38,109
2,12,38,110
2,12,38,111
2,12,38,112
2,12,38,113
2,12,38,114
2,12,38,115
2,12,38,116
2,12,38,117
2,12,38,118
2,12,38,119
2,12,38,120
2,12,38,121
2,12,38,122
2,12,38,123
2,12,38,124
2,12,38,125
2,12,38,126
2,12,38,127
2,12,38,128
2,12,38,129
2,12,38,130
2,12,38,131
2,12,38,132
2,12,38,133
2,12,38,134
2,12,38,135
2,12,38,136
2,12,38,137
2,12,38,138
2,12,38,139
2,12,38,140
2,12,38,141
2,12,38,142
2,12,38,143
2,12,38,144
2,12,38,145
2,12,38,146
2,12,38,147
2,12,38,148
2,12,38,149
2,12,38,150
2,12,38,151
2,12,38,152
2,12,38,153
2,12,38,154
2,12,38,155
2,12,38,156
2,12,38,157
2,12,38,158
2,12,38,159
2,12,38,160
2,12,38,161
2,12,38,162
2,12,38,163
2,12,38,164
2,12,38,165
2,12,38,166
2,12,38,167
2,12,38,168
2,12,38,169
2,12,38,170
2,12,38,171
2,12,38,172
2,12,38,173
2,12,38,174
2,12,38,175
2,12,38,176
2,12,38,177
2,12,38,178
2,12,38,179
2,12,38,180
2,12,38,181
2,12,38,182
2,12,38,183
2,12,38,184
2,12,38,185
2,12,38,186
2,12,38,187
2,12,38,188
2,12,38,189
2,12,38,190
2,12,38,191
2,12,38,192
2,12,38,193
2,12,38,194
2,12,38,195
2,12,38,196
2,12,38,197
2,12,38,198
2,12,38,199
2,12,38,200
2,12,38,201
2,12,38,202
2,12,38,203
2,12,38,204
2,12,39,1
2,12,39,2
2,12,39,3
2,12,39,4
2,12,39,5
2,12,39,6
2,12,39,7
2,12,39,8
2,12,39,9
2,12,39,10
2,12,39,11
2,12,39,12
2,12,39,13
2,12,39,14
2,12,39,15
2,12,39,16
2,12,39,17
2,12,39,18
2,12,39,19
2,12,39,20
2,12,39,21
2,12,39,22
2,12,39,23
2,12,39,24
2,12,39,25
2,12,39,26
2,12,39,27
2,12,39,28
2,12,39,29
2,12,39,30
2,12,39,31
2,12,39,32
2,12,39,33
2,12,39,34
2,12,39,35
2,12,39,36
2,12,39,37
2,12,39,38
2,12,39,39
2,12,39,40
2,12,39,41
2,12,39,42
2,12,39,43
2,12,39,44
2,12,39,45
2,12,39,46
2,12,39,47
2,12,39,48
2,12,39,49
2,12,39,50
2,12,39,51
2,12,39,52
2,12,39,53
2,12,39,54
2,12,39,55
2,12,39,56
2,12,39,57
2,12,39,58
2,12,39,59
2,12,39,60
2,12,39,61
2,12,39,62
2,12,39,63
2,12,39,64
2,12,39,65
2,12,39,66
2,12,39,67
2,12,39,68
2,12,39,69
2,12,39,70
2,12,39,71
2,12,39,72
2,12,39,73
2,12,39,74
2,12,39,75
2,12,39,76
2,12,39,77
2,12,39,78
2,12,39,79
2,12,39,80
2,12,39,81
2,12,39,82
2,12,39,83
2,12,39,84
2,12,39,85
2,12,39,86
2,12,39,87
2,12,39,88
2,12,39,89
2,12,39,90
2,12,39,91
2,12,39,92
2,12,39,93
2,12,39,94
2,12,39,95
2,12,39,96
2,12,39,97
2,12,39,98
2,12,39,99
2,12,39,100
2,12,39,101
2,12,39,102
2,12,39,103
2,12,39,104
2,12,39,105
2,12,39,106
2,12,39,107
2,12,39,108
2,12,39,109
2,12,39,110
2,12,39,111
2,12,39,112
2,12,39,113
2,12,39,114
2,12,39,115
2,12,39,116
2,12,39,117
2,12,39,118
2,12,39,119
2,12,39,120
2,12,39,121
2,12,39,122
2,12,39,123
2,12,39,124
2,12,39,125
2,12,39,126
2,12,39,127
2,12,39,128
2,12,39,129
2,12,39,130
2,12,39,131
2,12,39,132
2,12,39,133
2,12,39,134
2,12,39,135
2,12,39,136
2,12,39,137
2,12,39,138
2,12,39,139
2,12,39,140
2,12,39,141
2,12,39,142
2,12,39,143
2,12,39,144
2,12,40,1
2,12,40,2
2,12,40,3
2,12,40,4
2,12,40,5
2,12,40,6
2,12,40,7
2,12,40,8
2,12,40,9
2,12,40,10
2,12,40,11
2,12,40,12
2,12,40,13
2,12,40,14
2,12,40,15
2,12,40,16
2,12,40,17
2,12,40,18
2,12,40,19
2,12,40,20
2,12,40,21
2,12,40,22
2,12,40,23
2,12,40,24
2,12,40,25
2,12,40,26
2,12,40,27
2,12,40,28
2,12,40,29
2,12,40,30
2,12,40,31
2,12,40,32
2,12,40,33
2,12,40,34
2,12,40,35
2,12,40,36
2,12,40,37
2,12,40,38
2,12,40,39
2,12,40,40
2,12,40,41
2,12,40,42
2,12,40,43
2,12,40,44
2,12,40,45
2,12,40,46
2,12,40,47
2,12,40,48
2,12,40,49
2,12,40,50
2,12,40,51
2,12,40,52
2,12,40,53
2,12,40,54
2,12,40,55
2,12,40,56
2,12,40,57
2,12,40,58
2,12,40,59
2,12,40,60
2,12,40,61
2,12,40,62
2,12,40,63
2,12,40,64
2,12,40,65
2,12,40,66
2,12,40,67
2,12,40,68
2,12,40,69
2,12,40,70
2,12,40,71
2,12,40,72
2,12,40,73
2,12,40,74
2,12,40,75
2,12,40,76
2,12,40,77
2,12,40,78
2,12,40,79
2,12,40,80
2,12,40,81
2,12,40,82
2,12,40,83
2,12,40,84
2,12,40,85
2,12,40,86
2,12,40,87
2,12,40,88
2,12,40,89
2,12,40,90
2,12,40,91
2,12,40,92
2,12,40,93
2,12,40,94
2,12,40,95
2,12,40,96
2,12,40,97
2,12,40,98
2,12,40,99
2,12,40,100
2,12,40,101
2,12,40,102
2,12,40,103
2,12,40,104
2,12,40,105
2,12,40,106
2,12,40,107
2,12,40,108
2,12,40,109
2,12,40,110
2,12,40,111
2,12,40,112
2,12,40,113
2,12,40,114
2,12,40,115
2,12,40,116
2,12,40,117
2,12,40,118
2,12,40,119
2,12,40,120
2,12,40,121
2,12,40,122
2,12,40,123
2,12,40,124
2,12,40,125
2,12,40,126
2,12,40,127
2,12,40,128
2,12,40,129
2,12,40,130
2,12,40,131
2,12,40,132
2,12,40,133
2,12,40,134
2,12,40,135
2,12,40,136
2,12,40,137
2,12,40,138
2,12,40,139
2,12,40,140
2,12,40,141
2,12,40,142
2,12,40,143
2,12,40,144
2,12,40,145
2,12,40,146
2,12,40,147
2,12,40,148
2,12,40,149
2,12,40,150
2,12,40,151
2,12,40,152
2,12,40,153
2,12,40,154
2,12,40,155
2,12,40,156
2,12,40,157
2,12,40,158
2,12,40,159
2,12,40,160
2,12,40,161
2,12,40,162
2,12,40,163
2,12,40,164
2,12,40,165
2,12,40,166
2,12,40,167
2,12,40,168
2,12,40,169
2,12,40,170
2,12,40,171
2,12,40,172
2,12,40,173
2,12,40,174
2,12,40,175
2,12,40,176
2,12,40,177
2,12,40,178
2,12,40,179
2,12,40,180
2,12,40,181
2,12,40,182
2,12,40,183
2,12,40,184
2,12,40,185
2,12,40,186
2,12,40,187
2,12,40,188
2,12,40,189
2,12,40,190
2,12,40,191
2,12,40,192
2,12,41,1
2,12,41,2
2,12,41,3
2,12,41,4
2,12,41,5
2,12,41,6
2,12,41,7
2,12,41,8
2,12,41,9
2,12,41,10
2,12,41,11
2,12,41,12
2,12,41,13
2,12,41,14
2,12,41,15
2,12,41,16
2,12,41,17
2,12,41,18
2,12,41,19
2,12,41,20
2,12,41,21
2,12,41,22
2,12,41,23
2,12,41,24
2,12,41,25
2,12,41,26
2,12,41,27
2,12,41,28
2,12,41,29
2,12,41,30
2,12,41,31
2,12,41,32
2,12,41,33
2,12,41,34
2,12,41,35
2,12,41,36
2,12,41,37
2,12,41,38
2,12,41,39
2,12,41,40
2,12,42,1
2,12,42,2
2,12,42,3
2,12,42,4
2,12,42,5
2,12,42,6
2,12,42,7
2,12,42,8
2,12,42,9
2,12,42,10
2,12,42,11
2,12,42,12
2,12,42,13
2,12,42,14
2,12,42,15
2,12,42,16
2,12,42,17
2,12,42,18
2,12,42,19
2,12,42,20
2,12,42,21
2,12,42,22
2,12,42,23
2,12,42,24
2,12,42,25
2,12,42,26
2,12,42,27
2,12,42,28
2,12,43,1
2,12,43,2
2,12,43,3
2,12,43,4
2,12,43,5
2,12,43,6
2,12,43,7
2,12,43,8
2,12,43,9
2,12,43,10
2,12,43,11
2,12,43,12
2,12,43,13
2,12,43,14
2,12,43,15
2,12,43,16
2,12,43,17
2,12,43,18
2,12,43,19
2,12,43,20
2,12,43,21
2,12,43,22
2,12,43,23
2,12,43,24
2,12,43,25
2,12,43,26
2,12,43,27
2,12,43,28
2,12,43,29
2,12,43,30
2,12,43,31
2,12,43,32
2,12,43,33
2,12,43,34
2,12,43,35
2,12,43,36
2,12,43,37
2,12,43,38
2,12,43,39
2,12,43,40
2,12,44,1
2,12,44,2
2,12,44,3
2,12,44,4
2,12,44,5
2,12,44,6
2,12,44,7
2,12,44,8
2,12,44,9
2,12,44,10
2,12,44,11
2,12,44,12
2,12,44,13
2,12,44,14
2,12,44,15
2,12,44,16
2,12,44,17
2,12,44,18
2,12,44,19
2,12,44,20
2,12,44,21
2,12,44,22
2,12,44,23
2,12,44,24
2,12,44,25
2,12,44,26
2,12,44,27
2,12,44,28
2,12,44,29
2,12,44,30
2,12,44,31
2,12,44,32
2,12,44,33
2,12,44,34
2,12,44,35
2,12,44,36
2,12,44,37
2,12,44,38
2,12,44,39
2,12,44,40
2,12,44,41
2,12,44,42
2,12,44,43
2,12,44,44
2,12,44,45
2,12,44,46
2,12,44,47
2,12,44,48
2,12,44,49
2,12,44,50
2,12,44,51
2,12,44,52
2,12,44,53
2,12,44,54
2,12,44,55
2,12,44,56
2,12,44,57
2,12,44,58
2,12,44,59
2,12,44,60
2,12,44,61
2,12,44,62
2,12,44,63
2,12,44,64
2,12,44,65
2,12,44,66
2,12,44,67
2,12,44,68
2,12,44,69
2,12,44,70
2,12,44,71
2,12,44,72
2,12,44,73
2,12,44,74
2,12,44,75
2,12,44,76
2,12,44,77
2,12,44,78
2,12,44,79
2,12,44,80
2,12,44,81
2,12,44,82
2,12,44,83
2,12,44,84
2,12,44,85
2,12,44,86
2,12,44,87
2,12,44,88
2,12,44,89
2,12,44,90
2,12,44,91
2,12,44,92
2,12,44,93
2,12,44,94
2,12,44,95
2,12,44,96
2,12,44,97
2,12,44,98
2,12,44,99
2,12,44,100
2,12,44,101
2,12,44,102
2,12,44,103
2,12,44,104
2,12,44,105
2,12,44,106
2,12,44,107
2,12,44,108
2,12,44,109
2,12,44,110
2,12,44,111
2,12,44,112
2,12,44,113
2,12,44,114
2,12,44,115
2,12,44,116
2,12,44,117
2,12,44,118
2,12,44,119
2,12,44,120
2,12,44,121
2,12,44,122
2,12,44,123
2,12,44,124
2,12,44,125
2,12,44,126
2,12,44,127
2,12,44,128
2,12,44,129
2,12,44,130
2,12,44,131
2,12,44,132
2,12,44,133
2,12,44,134
2,12,44,135
2,12,44,136
2,12,44,137
2,12,44,138
2,12,44,139
2,12,44,140
2,12,44,141
2,12,44,142
2,12,44,143
2,12,44,144
2,12,44,145
2,12,44,146
2,12,44,147
2,12,44,148
2,12,44,149
2,12,44,150
2,12,44,151
2,12,44,152
2,12,44,153
2,12,44,154
2,12,44,155
2,12,44,156
2,12,44,157
2,12,44,158
2,12,44,159
2,12,44,160
2,12,44,161
2,12,44,162
2,12,44,163
2,12,44,164
2,12,44,165
2,12,44,166
2,12,44,167
2,12,44,168
2,12,44,169
2,12,44,170
2,12,44,171
2,12,44,172
2,12,44,173
2,12,44,174
2,12,44,175
2,12,44,176
2,12,44,177
2,12,44,178
2,12,44,179
2,12,44,180
2,12,44,181
2,12,44,182
2,12,44,183
2,12,44,184
2,12,44,185
2,12,44,186
2,12,44,187
2,12,44,188
2,12,44,189
2,12,44,190
2,12,44,191
2,12,44,192
2,12,44,193
2,12,44,194
2,12,44,195
2,12,44,196
2,12,44,197
2,12,44,198
2,12,44,199
2,12,44,200
2,12,44,201
2,12,44,202
2,12,44,203
2,12,44,204
2,12,44,205
2,12,44,206
2,12,44,207
2,12,44,208
2,12,44,209
2,12,44,210
2,12,44,211
2,12,44,212
2,12,44,213
2,12,44,214
2,12,44,215
2,12,44,216
2,12,44,217
2,12,44,218
2,12,44,219
2,12,44,220
2,12,44,221
2,12,44,222
2,12,44,223
2,12,44,224
2,12,44,225
2,12,44,226
2,12,44,227
2,12,44,228
2,12,44,229
2,12,44,230
2,12,44,231
2,12,44,232
2,12,44,233
2,12,44,234
2,12,44,235
2,12,44,236
2,12,44,237
2,12,44,238
2,12,44,239
2,12,44,240
2,12,44,241
2,12,44,242
2,12,44,243
2,12,44,244
2,12,44,245
2,12,44,246
2,12,44,247
2,12,44,248
2,12,44,249
2,12,44,250
2,12,44,251
2,12,44,252
2,12,44,253
2,12,44,254
2,12,44,255
2,12,44,256
2,12,44,257
2,12,44,258
2,12,44,259
2,12,44,260
2,12,44,261
2,12,44,262
2,12,44,263
2,12,44,264
2,12,44,265
2,12,44,266
2,12,44,267
2,12,44,268
2,12,44,269
2,12,44,270
2,12,44,271
2,12,44,272
2,12,45,1
2,12,45,2
2,12,45,3
2,12,45,4
2,12,45,5
2,12,45,6
2,12,45,7
2,12,45,8
2,12,45,9
2,12,45,10
2,12,45,11
2,12,45,12
2,12,45,13
2,12,45,14
2,12,45,15
2,12,45,16
2,12,45,17
2,12,45,18
2,12,45,19
2,12,45,20
2,12,45,21
2,12,45,22
2,12,45,23
2,12,45,24
2,12,45,25
2,12,45,26
2,12,45,27
2,12,45,28
2,12,45,29
2,12,45,30
2,12,45,31
2,12,45,32
2,12,45,33
2,12,45,34
2,12,45,35
2,12,45,36
2,12,45,37
2,12,45,38
2,12,45,39
2,12,45,40
2,12,45,41
2,12,45,42
2,12,45,43
2,12,45,44
2,12,45,45
2,12,45,46
2,12,45,47
2,12,45,48
2,12,45,49
2,12,45,50
2,12,45,51
2,12,45,52
2,12,45,53
2,12,45,54
2,12,45,55
2,12,45,56
2,12,45,57
2,12,45,58
2,12,45,59
2,12,45,60
2,12,45,61
2,12,45,62
2,12,45,63
2,12,45,64
2,12,45,65
2,12,45,66
2,12,45,67
2,12,45,68
2,12,45,69
2,12,45,70
2,12,45,71
2,12,45,72
2,12,45,73
2,12,45,74
2,12,45,75
2,12,45,76
2,12,45,77
2,12,45,78
2,12,45,79
2,12,45,80
2,12,45,81
2,12,45,82
2,12,45,83
2,12,45,84
2,12,45,85
2,12,45,86
2,12,45,87
2,12,45,88
2,12,45,89
2,12,45,90
2,12,45,91
2,12,45,92
2,12,45,93
2,12,45,94
2,12,45,95
2,12,45,96
2,12,46,1
2,12,46,2
2,12,46,3
2,12,46,4
2,12,46,5
2,12,46,6
2,12,46,7
2,12,46,8
2,12,46,9
2,12,46,10
2,12,46,11
2,12,46,12
2,12,46,13
2,12,46,14
2,12,46,15
2,12,46,16
2,12,46,17
2,12,46,18
2,12,46,19
2,12,46,20
2,12,46,21
2,12,46,22
2,12,46,23
2,12,46,24
2,12,46,25
2,12,46,26
2,12,46,27
2,12,46,28
2,12,46,29
2,12,46,30
2,12,46,31
2,12,46,32
2,12,46,33
2,12,46,34
2,12,46,35
2,12,46,36
2,12,46,37
2,12,46,38
2,12,46,39
2,12,46,40
2,12,46,41
2,12,46,42
2,12,46,43
2,12,46,44
2,12,46,45
2,12,46,46
2,12,46,47
2,12,46,48
3,1,1,1
3,1,1,2
3,1,1,3
3,1,1,4
3,1,1,5
3,1,1,6
3,1,1,7
3,1,1,8
3,1,1,9
3,1,1,10
3,1,1,11
3,1,1,12
3,1,1,13
3,1,1,14
3,1,1,15
3,1,1,16
3,1,1,17
3,1,1,18
3,1,1,19
3,1,1,20
3,1,1,21
3,1,1,22
3,1,1,23
3,1,1,24
3,1,1,25
3,1,1,26
3,1,1,27
3,1,1,28
3,1,1,29
3,1,1,30
3,1,1,31
3,1,1,32
3,1,1,33
3,1,1,34
3,1,1,35
3,1,1,36
3,1,1,37
3,1,1,38
3,1,1,39
3,1,1,40
3,1,1,41
3,1,1,42
3,1,1,43
3,1,1,44
3,1,1,45
3,1,1,46
3,1,1,47
3,1,1,48
3,1,1,49
3,1,1,50
3,1,1,51
3,1,1,52
3,1,1,53
3,1,1,54
3,1,1,55
3,1,1,56
3,1,1,57
3,1,1,58
3,1,1,59
3,1,1,60
3,1,1,61
3,1,1,62
3,1,1,63
3,1,1,64
3,1,1,65
3,1,1,66
3,1,1,67
3,1,1,68
3,1,1,69
3,1,1,70
3,1,1,71
3,1,1,72
3,1,1,73
3,1,1,74
3,1,1,75
3,1,1,76
3,1,1,77
3,1,1,78
3,1,1,79
3,1,1,80
3,1,1,81
3,1,1,82
3,1,1,83
3,1,1,84
3,1,1,85
3,1,1,86
3,1,1,87
3,1,1,88
3,1,1,89
3,1,1,90
3,1,1,91
3,1,1,92
3,1,1,93
3,1,1,94
3,1,1,95
3,1,1,96
3,1,1,97
3,1,1,98
3,1,1,99
3,1,1,100
3,1,1,101
3,1,1,102
3,1,1,103
3,1,1,104
3,1,1,105
3,1,1,106
3,1,1,107
3,1,1,108
3,1,1,109
3,1,1,110
3,1,1,111
3,1,1,112
3,1,1,113
3,1,1,114
3,1,1,115
3,1,1,116
3,1,1,117
3,1,1,118
3,1,1,119
3,1,1,120
3,1,1,121
3,1,1,122
3,1,1,123
3,1,1,124
3,1,1,125
3,1,1,126
3,1,1,127
3,1,1,128
3,1,1,129
3,1,1,130
3,1,1,131
3,1,1,132
3,1,1,133
3,1,1,134
3,1,1,135
3,1,1,136
3,1,1,137
3,1,1,138
3,1,1,139
3,1,1,140
3,1,1,141
3,1,1,142
3,1,1,143
3,1,1,144
3,1,1,145
3,1,1,146
3,1,1,147
3,1,1,148
3,1,1,149
3,1,1,150
3,1,1,151
3,1,1,152
3,1,1,153
3,1,1,154
3,1,1,155
3,1,1,156
3,1,1,157
3,1,1,158
3,1,1,159
3,1,1,160
3,1,1,161
3,1,1,162
3,1,1,163
3,1,1,164
3,1,1,165
3,1,1,166
3,1,1,167
3,1,1,168
3,1,1,169
3,1,1,170
3,1,1,171
3,1,1,172
3,1,1,173
3,1,1,174
3,1,1,175
3,1,1,176
3,1,1,177
3,1,1,178
3,1,1,179
3,1,1,180
3,1,1,181
3,1,1,182
3,1,1,183
3,1,1,184
3,1,1,185
3,1,1,186
3,1,1,187
3,1,1,188
